id,district_id,district_name,property_type,size_sqm,total_monthly_rent_eur,sample_size_analyzed
655,2,Friedrichshain,WG Room,23,779,440
656,2,Friedrichshain,WG Room,19,747,440
657,2,Friedrichshain,WG Room,24,795,440
658,2,Friedrichshain,WG Room,19,651,440
659,2,Friedrichshain,WG Room,15,648,440
660,2,Friedrichshain,WG Room,17,678,440
661,2,Friedrichshain,WG Room,19,734,440
662,2,Friedrichshain,WG Room,19,732,440
663,2,Friedrichshain,WG Room,19,621,440
664,2,Friedrichshain,WG Room,16,668,440
665,2,Friedrichshain,WG Room,15,689,440
666,2,Friedrichshain,WG Room,24,825,440
667,2,Friedrichshain,WG Room,18,765,440
668,2,Friedrichshain,WG Room,20,707,440
669,2,Friedrichshain,WG Room,17,672,440
670,2,Friedrichshain,WG Room,18,706,440
671,2,Friedrichshain,WG Room,20,722,440
672,2,Friedrichshain,WG Room,21,788,440
673,2,Friedrichshain,WG Room,22,679,440
674,2,Friedrichshain,WG Room,12,668,440
675,2,Friedrichshain,WG Room,14,640,440
676,2,Friedrichshain,WG Room,15,581,440
677,2,Friedrichshain,WG Room,21,768,440
678,2,Friedrichshain,WG Room,17,569,440
679,2,Friedrichshain,WG Room,17,704,440
680,2,Friedrichshain,WG Room,14,658,440
681,2,Friedrichshain,WG Room,19,736,440
682,2,Friedrichshain,WG Room,19,666,440
683,2,Friedrichshain,WG Room,23,751,440
684,2,Friedrichshain,WG Room,19,668,440
685,2,Friedrichshain,WG Room,17,646,440
686,2,Friedrichshain,WG Room,18,775,440
687,2,Friedrichshain,WG Room,14,577,440
688,2,Friedrichshain,WG Room,24,761,440
689,2,Friedrichshain,WG Room,17,733,440
690,2,Friedrichshain,WG Room,17,768,440
691,2,Friedrichshain,WG Room,21,712,440
692,2,Friedrichshain,WG Room,27,779,440
693,2,Friedrichshain,WG Room,22,759,440
694,2,Friedrichshain,WG Room,24,840,440
695,2,Friedrichshain,WG Room,19,676,440
696,2,Friedrichshain,WG Room,21,704,440
697,2,Friedrichshain,WG Room,26,800,440
698,2,Friedrichshain,WG Room,18,706,440
699,2,Friedrichshain,WG Room,14,606,440
700,2,Friedrichshain,WG Room,23,728,440
701,2,Friedrichshain,WG Room,15,686,440
702,2,Friedrichshain,WG Room,23,790,440
703,2,Friedrichshain,WG Room,22,712,440
704,2,Friedrichshain,WG Room,14,718,440
705,2,Friedrichshain,WG Room,18,687,440
706,2,Friedrichshain,WG Room,24,795,440
707,2,Friedrichshain,WG Room,21,831,440
708,2,Friedrichshain,WG Room,17,728,440
709,2,Friedrichshain,WG Room,19,722,440
710,2,Friedrichshain,WG Room,24,793,440
711,2,Friedrichshain,WG Room,21,782,440
712,2,Friedrichshain,WG Room,18,660,440
713,2,Friedrichshain,WG Room,15,574,440
714,2,Friedrichshain,WG Room,26,744,440
715,2,Friedrichshain,WG Room,18,686,440
716,2,Friedrichshain,WG Room,20,759,440
717,2,Friedrichshain,WG Room,22,720,440
718,2,Friedrichshain,WG Room,18,711,440
719,2,Friedrichshain,WG Room,18,770,440
720,2,Friedrichshain,WG Room,21,767,440
721,2,Friedrichshain,WG Room,21,787,440
722,2,Friedrichshain,WG Room,20,664,440
723,2,Friedrichshain,WG Room,20,693,440
724,2,Friedrichshain,WG Room,17,712,440
725,2,Friedrichshain,WG Room,23,759,440
726,2,Friedrichshain,WG Room,20,799,440
727,2,Friedrichshain,WG Room,20,839,440
728,2,Friedrichshain,WG Room,21,655,440
729,2,Friedrichshain,WG Room,22,763,440
730,2,Friedrichshain,WG Room,24,800,440
731,2,Friedrichshain,WG Room,19,655,440
732,2,Friedrichshain,WG Room,18,660,440
733,2,Friedrichshain,WG Room,17,712,440
734,2,Friedrichshain,WG Room,25,800,440
735,2,Friedrichshain,WG Room,15,682,440
736,2,Friedrichshain,WG Room,23,731,440
737,2,Friedrichshain,WG Room,19,711,440
738,2,Friedrichshain,WG Room,16,703,440
739,2,Friedrichshain,WG Room,19,729,440
740,2,Friedrichshain,WG Room,16,654,440
741,2,Friedrichshain,WG Room,22,729,440
742,2,Friedrichshain,WG Room,25,764,440
743,2,Friedrichshain,WG Room,20,764,440
744,2,Friedrichshain,WG Room,14,571,440
745,2,Friedrichshain,WG Room,14,707,440
746,2,Friedrichshain,WG Room,17,801,440
747,2,Friedrichshain,WG Room,17,694,440
748,2,Friedrichshain,WG Room,24,860,440
749,2,Friedrichshain,WG Room,26,848,440
750,2,Friedrichshain,WG Room,23,785,440
751,2,Friedrichshain,WG Room,22,721,440
752,2,Friedrichshain,WG Room,16,674,440
753,2,Friedrichshain,WG Room,18,678,440
754,2,Friedrichshain,WG Room,21,777,440
755,2,Friedrichshain,WG Room,19,776,440
756,2,Friedrichshain,WG Room,15,653,440
757,2,Friedrichshain,WG Room,16,590,440
758,2,Friedrichshain,WG Room,19,705,440
759,2,Friedrichshain,WG Room,24,798,440
760,2,Friedrichshain,WG Room,15,745,440
761,2,Friedrichshain,WG Room,23,784,440
762,2,Friedrichshain,WG Room,18,655,440
763,2,Friedrichshain,WG Room,18,747,440
764,2,Friedrichshain,WG Room,26,863,440
765,2,Friedrichshain,WG Room,17,636,440
766,2,Friedrichshain,WG Room,19,630,440
767,2,Friedrichshain,WG Room,20,715,440
768,2,Friedrichshain,WG Room,17,614,440
769,2,Friedrichshain,WG Room,21,710,440
770,2,Friedrichshain,WG Room,15,533,440
771,2,Friedrichshain,WG Room,19,790,440
772,2,Friedrichshain,WG Room,25,761,440
773,2,Friedrichshain,WG Room,17,707,440
774,2,Friedrichshain,WG Room,16,688,440
775,2,Friedrichshain,WG Room,22,801,440
776,2,Friedrichshain,WG Room,19,701,440
777,2,Friedrichshain,WG Room,16,637,440
778,2,Friedrichshain,WG Room,18,715,440
779,2,Friedrichshain,WG Room,22,710,440
780,2,Friedrichshain,WG Room,24,758,440
781,2,Friedrichshain,WG Room,19,676,440
782,2,Friedrichshain,WG Room,12,666,440
783,2,Friedrichshain,WG Room,22,733,440
784,2,Friedrichshain,WG Room,19,733,440
785,2,Friedrichshain,WG Room,14,626,440
786,2,Friedrichshain,WG Room,22,690,440
787,2,Friedrichshain,WG Room,20,661,440
788,2,Friedrichshain,WG Room,21,732,440
789,2,Friedrichshain,WG Room,13,690,440
790,2,Friedrichshain,WG Room,16,638,440
791,2,Friedrichshain,WG Room,20,774,440
792,2,Friedrichshain,WG Room,15,665,440
793,2,Friedrichshain,WG Room,21,765,440
794,2,Friedrichshain,WG Room,20,705,440
795,2,Friedrichshain,WG Room,16,678,440
796,2,Friedrichshain,WG Room,15,531,440
797,2,Friedrichshain,WG Room,21,775,440
798,2,Friedrichshain,WG Room,12,581,440
799,2,Friedrichshain,WG Room,21,827,440
800,2,Friedrichshain,WG Room,19,677,440
801,2,Friedrichshain,WG Room,18,760,440
802,2,Friedrichshain,WG Room,17,650,440
803,2,Friedrichshain,WG Room,17,643,440
804,2,Friedrichshain,WG Room,19,783,440
805,2,Friedrichshain,WG Room,20,711,440
806,2,Friedrichshain,WG Room,18,628,440
807,2,Friedrichshain,WG Room,22,742,440
808,2,Friedrichshain,WG Room,18,842,440
809,2,Friedrichshain,WG Room,20,688,440
810,2,Friedrichshain,WG Room,18,750,440
811,2,Friedrichshain,WG Room,19,645,440
812,2,Friedrichshain,WG Room,22,716,440
813,2,Friedrichshain,WG Room,26,843,440
814,2,Friedrichshain,WG Room,17,744,440
815,2,Friedrichshain,WG Room,19,748,440
816,2,Friedrichshain,WG Room,21,696,440
817,2,Friedrichshain,WG Room,17,732,440
818,2,Friedrichshain,WG Room,18,680,440
819,2,Friedrichshain,WG Room,16,693,440
820,2,Friedrichshain,WG Room,26,746,440
821,3,Kreuzberg,WG Room,19,784,470
822,3,Kreuzberg,WG Room,19,740,470
823,3,Kreuzberg,WG Room,15,691,470
824,3,Kreuzberg,WG Room,18,752,470
825,3,Kreuzberg,WG Room,23,885,470
826,3,Kreuzberg,WG Room,21,759,470
827,3,Kreuzberg,WG Room,20,716,470
828,3,Kreuzberg,WG Room,20,719,470
829,3,Kreuzberg,WG Room,20,791,470
830,3,Kreuzberg,WG Room,15,723,470
831,3,Kreuzberg,WG Room,24,775,470
832,3,Kreuzberg,WG Room,12,609,470
833,3,Kreuzberg,WG Room,24,779,470
834,3,Kreuzberg,WG Room,16,661,470
835,3,Kreuzberg,WG Room,22,781,470
836,3,Kreuzberg,WG Room,18,691,470
837,3,Kreuzberg,WG Room,18,666,470
838,3,Kreuzberg,WG Room,25,777,470
839,3,Kreuzberg,WG Room,23,836,470
840,3,Kreuzberg,WG Room,22,737,470
841,3,Kreuzberg,WG Room,20,731,470
842,3,Kreuzberg,WG Room,16,699,470
843,3,Kreuzberg,WG Room,15,725,470
844,3,Kreuzberg,WG Room,17,705,470
845,3,Kreuzberg,WG Room,20,720,470
846,3,Kreuzberg,WG Room,21,723,470
847,3,Kreuzberg,WG Room,22,695,470
848,3,Kreuzberg,WG Room,19,807,470
849,3,Kreuzberg,WG Room,15,642,470
850,3,Kreuzberg,WG Room,21,752,470
851,3,Kreuzberg,WG Room,20,754,470
852,3,Kreuzberg,WG Room,21,794,470
853,3,Kreuzberg,WG Room,20,721,470
854,3,Kreuzberg,WG Room,21,829,470
855,3,Kreuzberg,WG Room,19,676,470
856,3,Kreuzberg,WG Room,23,763,470
857,3,Kreuzberg,WG Room,12,674,470
858,3,Kreuzberg,WG Room,17,692,470
859,3,Kreuzberg,WG Room,20,741,470
860,3,Kreuzberg,WG Room,21,724,470
861,3,Kreuzberg,WG Room,21,732,470
862,3,Kreuzberg,WG Room,22,784,470
863,3,Kreuzberg,WG Room,16,733,470
864,3,Kreuzberg,WG Room,17,732,470
865,3,Kreuzberg,WG Room,20,815,470
866,3,Kreuzberg,WG Room,18,692,470
867,3,Kreuzberg,WG Room,19,706,470
868,3,Kreuzberg,WG Room,22,683,470
869,3,Kreuzberg,WG Room,15,624,470
870,3,Kreuzberg,WG Room,22,833,470
871,3,Kreuzberg,WG Room,19,712,470
872,3,Kreuzberg,WG Room,19,772,470
873,3,Kreuzberg,WG Room,16,695,470
874,3,Kreuzberg,WG Room,22,779,470
875,3,Kreuzberg,WG Room,20,777,470
876,3,Kreuzberg,WG Room,12,667,470
877,3,Kreuzberg,WG Room,17,614,470
878,3,Kreuzberg,WG Room,21,806,470
879,3,Kreuzberg,WG Room,19,763,470
880,3,Kreuzberg,WG Room,25,851,470
881,3,Kreuzberg,WG Room,25,825,470
882,3,Kreuzberg,WG Room,19,648,470
883,3,Kreuzberg,WG Room,18,670,470
884,3,Kreuzberg,WG Room,27,808,470
885,3,Kreuzberg,WG Room,19,745,470
886,3,Kreuzberg,WG Room,19,796,470
887,3,Kreuzberg,WG Room,17,705,470
888,3,Kreuzberg,WG Room,16,625,470
889,3,Kreuzberg,WG Room,17,694,470
890,3,Kreuzberg,WG Room,17,665,470
891,3,Kreuzberg,WG Room,14,656,470
892,3,Kreuzberg,WG Room,14,694,470
893,3,Kreuzberg,WG Room,19,654,470
894,3,Kreuzberg,WG Room,18,674,470
895,3,Kreuzberg,WG Room,20,792,470
896,3,Kreuzberg,WG Room,12,641,470
897,3,Kreuzberg,WG Room,18,738,470
898,3,Kreuzberg,WG Room,20,698,470
899,3,Kreuzberg,WG Room,18,672,470
900,3,Kreuzberg,WG Room,23,769,470
901,3,Kreuzberg,WG Room,26,801,470
902,3,Kreuzberg,WG Room,17,628,470
903,3,Kreuzberg,WG Room,13,577,470
904,3,Kreuzberg,WG Room,20,755,470
905,3,Kreuzberg,WG Room,13,688,470
906,3,Kreuzberg,WG Room,17,703,470
907,3,Kreuzberg,WG Room,25,832,470
908,3,Kreuzberg,WG Room,18,668,470
909,3,Kreuzberg,WG Room,12,604,470
910,3,Kreuzberg,WG Room,18,664,470
911,3,Kreuzberg,WG Room,19,723,470
912,3,Kreuzberg,WG Room,18,679,470
913,3,Kreuzberg,WG Room,20,752,470
914,3,Kreuzberg,WG Room,15,735,470
915,3,Kreuzberg,WG Room,19,721,470
916,3,Kreuzberg,WG Room,21,754,470
917,3,Kreuzberg,WG Room,22,769,470
918,3,Kreuzberg,WG Room,17,712,470
919,3,Kreuzberg,WG Room,15,677,470
920,3,Kreuzberg,WG Room,19,711,470
921,3,Kreuzberg,WG Room,19,635,470
922,3,Kreuzberg,WG Room,17,700,470
923,3,Kreuzberg,WG Room,20,686,470
924,3,Kreuzberg,WG Room,23,729,470
925,3,Kreuzberg,WG Room,22,775,470
926,3,Kreuzberg,WG Room,17,776,470
927,3,Kreuzberg,WG Room,15,713,470
928,3,Kreuzberg,WG Room,23,738,470
929,3,Kreuzberg,WG Room,24,769,470
930,3,Kreuzberg,WG Room,20,744,470
931,3,Kreuzberg,WG Room,19,756,470
932,3,Kreuzberg,WG Room,22,677,470
933,3,Kreuzberg,WG Room,24,705,470
934,3,Kreuzberg,WG Room,23,819,470
935,3,Kreuzberg,WG Room,15,654,470
936,3,Kreuzberg,WG Room,15,662,470
937,3,Kreuzberg,WG Room,18,743,470
938,3,Kreuzberg,WG Room,24,843,470
939,3,Kreuzberg,WG Room,17,687,470
940,3,Kreuzberg,WG Room,13,612,470
941,3,Kreuzberg,WG Room,22,829,470
942,3,Kreuzberg,WG Room,15,645,470
943,3,Kreuzberg,WG Room,19,733,470
944,3,Kreuzberg,WG Room,16,703,470
945,3,Kreuzberg,WG Room,17,695,470
946,3,Kreuzberg,WG Room,21,744,470
947,3,Kreuzberg,WG Room,17,691,470
948,3,Kreuzberg,WG Room,19,703,470
949,3,Kreuzberg,WG Room,18,780,470
950,3,Kreuzberg,WG Room,21,731,470
951,3,Kreuzberg,WG Room,21,729,470
952,3,Kreuzberg,WG Room,23,785,470
953,3,Kreuzberg,WG Room,19,740,470
954,3,Kreuzberg,WG Room,14,609,470
955,3,Kreuzberg,WG Room,15,678,470
956,3,Kreuzberg,WG Room,25,892,470
957,3,Kreuzberg,WG Room,21,767,470
958,3,Kreuzberg,WG Room,13,624,470
959,3,Kreuzberg,WG Room,16,656,470
960,3,Kreuzberg,WG Room,18,687,470
961,3,Kreuzberg,WG Room,12,670,470
962,3,Kreuzberg,WG Room,15,683,470
963,3,Kreuzberg,WG Room,26,763,470
964,3,Kreuzberg,WG Room,12,623,470
965,3,Kreuzberg,WG Room,23,856,470
966,3,Kreuzberg,WG Room,15,694,470
967,3,Kreuzberg,WG Room,17,691,470
968,3,Kreuzberg,WG Room,28,760,470
969,3,Kreuzberg,WG Room,20,753,470
970,3,Kreuzberg,WG Room,23,772,470
971,3,Kreuzberg,WG Room,20,714,470
972,3,Kreuzberg,WG Room,20,717,470
973,3,Kreuzberg,WG Room,21,727,470
974,3,Kreuzberg,WG Room,20,731,470
975,3,Kreuzberg,WG Room,23,766,470
976,3,Kreuzberg,WG Room,13,705,470
977,3,Kreuzberg,WG Room,16,655,470
978,3,Kreuzberg,WG Room,17,758,470
979,3,Kreuzberg,WG Room,12,777,470
980,3,Kreuzberg,WG Room,23,778,470
981,3,Kreuzberg,WG Room,19,733,470
982,3,Kreuzberg,WG Room,21,773,470
983,3,Kreuzberg,WG Room,21,748,470
984,3,Kreuzberg,WG Room,18,701,470
985,3,Kreuzberg,WG Room,18,759,470
986,3,Kreuzberg,WG Room,21,612,470
987,3,Kreuzberg,WG Room,21,753,470
988,3,Kreuzberg,WG Room,19,703,470
989,3,Kreuzberg,WG Room,23,811,470
990,3,Kreuzberg,WG Room,16,702,470
991,3,Kreuzberg,WG Room,16,622,470
992,3,Kreuzberg,WG Room,17,735,470
993,3,Kreuzberg,WG Room,22,779,470
994,3,Kreuzberg,WG Room,22,779,470
995,3,Kreuzberg,WG Room,17,715,470
996,3,Kreuzberg,WG Room,22,790,470
997,3,Kreuzberg,WG Room,23,800,470
998,3,Kreuzberg,WG Room,20,780,470
999,3,Kreuzberg,WG Room,19,680,470
1000,3,Kreuzberg,WG Room,18,674,470
1001,3,Kreuzberg,WG Room,17,689,470
1002,3,Kreuzberg,WG Room,16,670,470
1003,3,Kreuzberg,WG Room,12,646,470
1004,3,Kreuzberg,WG Room,19,683,470
1005,3,Kreuzberg,WG Room,21,786,470
1006,3,Kreuzberg,WG Room,13,614,470
1007,3,Kreuzberg,WG Room,16,642,470
1008,3,Kreuzberg,WG Room,22,747,470
1009,3,Kreuzberg,WG Room,18,618,470
1010,3,Kreuzberg,WG Room,21,688,470
1011,3,Kreuzberg,WG Room,19,732,470
1012,3,Kreuzberg,WG Room,24,721,470
1013,3,Kreuzberg,WG Room,12,644,470
1014,3,Kreuzberg,WG Room,25,848,470
1015,3,Kreuzberg,WG Room,20,710,470
1016,3,Kreuzberg,WG Room,22,712,470
1017,3,Kreuzberg,WG Room,21,767,470
1018,3,Kreuzberg,WG Room,23,892,470
1019,3,Kreuzberg,WG Room,20,709,470
1020,3,Kreuzberg,WG Room,19,640,470
1021,3,Kreuzberg,WG Room,17,678,470
1022,3,Kreuzberg,WG Room,17,703,470
1023,3,Kreuzberg,WG Room,16,734,470
1024,3,Kreuzberg,WG Room,19,720,470
1025,3,Kreuzberg,WG Room,18,715,470
1026,3,Kreuzberg,WG Room,22,717,470
1027,3,Kreuzberg,WG Room,17,682,470
1028,3,Kreuzberg,WG Room,14,623,470
1029,3,Kreuzberg,WG Room,17,735,470
1030,3,Kreuzberg,WG Room,20,741,470
1031,3,Kreuzberg,WG Room,22,750,470
1032,3,Kreuzberg,WG Room,20,727,470
1033,3,Kreuzberg,WG Room,20,706,470
1034,3,Kreuzberg,WG Room,12,630,470
1035,3,Kreuzberg,WG Room,24,822,470
1036,3,Kreuzberg,WG Room,22,812,470
1037,3,Kreuzberg,WG Room,19,729,470
1038,3,Kreuzberg,WG Room,17,682,470
1039,3,Kreuzberg,WG Room,21,798,470
1040,3,Kreuzberg,WG Room,19,700,470
1041,3,Kreuzberg,WG Room,19,747,470
1042,3,Kreuzberg,WG Room,14,557,470
1043,3,Kreuzberg,WG Room,17,641,470
1044,3,Kreuzberg,WG Room,17,689,470
1045,3,Kreuzberg,WG Room,17,761,470
1046,3,Kreuzberg,WG Room,20,746,470
1047,3,Kreuzberg,WG Room,21,693,470
1048,3,Kreuzberg,WG Room,23,765,470
1049,3,Kreuzberg,WG Room,21,696,470
1050,3,Kreuzberg,WG Room,14,697,470
1051,3,Kreuzberg,WG Room,20,691,470
1052,3,Kreuzberg,WG Room,16,735,470
1053,3,Kreuzberg,WG Room,15,746,470
1054,3,Kreuzberg,WG Room,16,713,470
1055,3,Kreuzberg,WG Room,18,735,470
1056,3,Kreuzberg,WG Room,17,689,470
1057,3,Kreuzberg,WG Room,19,675,470
1058,3,Kreuzberg,WG Room,22,733,470
1059,3,Kreuzberg,WG Room,18,663,470
1060,3,Kreuzberg,WG Room,12,627,470
1061,3,Kreuzberg,WG Room,27,851,470
1062,3,Kreuzberg,WG Room,19,708,470
1063,3,Kreuzberg,WG Room,19,745,470
1064,3,Kreuzberg,WG Room,15,722,470
1065,3,Kreuzberg,WG Room,22,788,470
1066,3,Kreuzberg,WG Room,21,745,470
1067,3,Kreuzberg,WG Room,21,771,470
1068,3,Kreuzberg,WG Room,18,682,470
1069,3,Kreuzberg,WG Room,19,790,470
1070,3,Kreuzberg,WG Room,15,606,470
1071,3,Kreuzberg,WG Room,20,734,470
1072,3,Kreuzberg,WG Room,20,743,470
1073,3,Kreuzberg,WG Room,18,775,470
1074,3,Kreuzberg,WG Room,13,611,470
1075,3,Kreuzberg,WG Room,19,646,470
1076,3,Kreuzberg,WG Room,18,783,470
1077,3,Kreuzberg,WG Room,19,730,470
1078,3,Kreuzberg,WG Room,15,644,470
1079,3,Kreuzberg,WG Room,18,694,470
1080,3,Kreuzberg,WG Room,23,793,470
1081,3,Kreuzberg,WG Room,15,683,470
1082,3,Kreuzberg,WG Room,21,795,470
1083,3,Kreuzberg,WG Room,25,746,470
1084,3,Kreuzberg,WG Room,16,627,470
1085,3,Kreuzberg,WG Room,18,729,470
1086,3,Kreuzberg,WG Room,22,753,470
1087,3,Kreuzberg,WG Room,18,715,470
1088,3,Kreuzberg,WG Room,16,778,470
1089,3,Kreuzberg,WG Room,13,656,470
1090,3,Kreuzberg,WG Room,26,804,470
1091,3,Kreuzberg,WG Room,18,692,470
1092,3,Kreuzberg,WG Room,18,770,470
1093,3,Kreuzberg,WG Room,12,705,470
1094,3,Kreuzberg,WG Room,14,648,470
1095,3,Kreuzberg,WG Room,17,722,470
1096,3,Kreuzberg,WG Room,13,669,470
1097,3,Kreuzberg,WG Room,26,743,470
1098,3,Kreuzberg,WG Room,20,702,470
1099,3,Kreuzberg,WG Room,20,733,470
1100,3,Kreuzberg,WG Room,17,718,470
1101,3,Kreuzberg,WG Room,25,783,470
1102,3,Kreuzberg,WG Room,22,698,470
1103,3,Kreuzberg,WG Room,16,705,470
1104,3,Kreuzberg,WG Room,24,796,470
1105,3,Kreuzberg,WG Room,18,708,470
1106,3,Kreuzberg,WG Room,15,699,470
1107,3,Kreuzberg,WG Room,22,736,470
1108,3,Kreuzberg,WG Room,17,708,470
1109,3,Kreuzberg,WG Room,17,693,470
1110,3,Kreuzberg,WG Room,26,793,470
1111,3,Kreuzberg,WG Room,18,679,470
1112,3,Kreuzberg,WG Room,22,748,470
1113,3,Kreuzberg,WG Room,17,755,470
1114,3,Kreuzberg,WG Room,24,753,470
1115,3,Kreuzberg,WG Room,12,681,470
1116,3,Kreuzberg,WG Room,17,732,470
1117,3,Kreuzberg,WG Room,12,676,470
1118,3,Kreuzberg,WG Room,15,705,470
1119,3,Kreuzberg,WG Room,19,677,470
1120,3,Kreuzberg,WG Room,18,739,470
1121,3,Kreuzberg,WG Room,19,746,470
1122,3,Kreuzberg,WG Room,26,734,470
1123,3,Kreuzberg,WG Room,25,797,470
1124,3,Kreuzberg,WG Room,16,624,470
1125,3,Kreuzberg,WG Room,18,749,470
1126,3,Kreuzberg,WG Room,19,788,470
1127,3,Kreuzberg,WG Room,14,659,470
1128,3,Kreuzberg,WG Room,15,688,470
1129,3,Kreuzberg,WG Room,22,737,470
1130,3,Kreuzberg,WG Room,12,645,470
1131,3,Kreuzberg,WG Room,21,762,470
1132,3,Kreuzberg,WG Room,23,720,470
1133,3,Kreuzberg,WG Room,21,798,470
1134,3,Kreuzberg,WG Room,13,662,470
1135,3,Kreuzberg,WG Room,17,692,470
1136,3,Kreuzberg,WG Room,20,710,470
1137,3,Kreuzberg,WG Room,17,698,470
1138,3,Kreuzberg,WG Room,15,623,470
1139,3,Kreuzberg,WG Room,21,692,470
1140,3,Kreuzberg,WG Room,21,765,470
1141,3,Kreuzberg,WG Room,13,618,470
1142,3,Kreuzberg,WG Room,23,724,470
1143,3,Kreuzberg,WG Room,17,717,470
1144,3,Kreuzberg,WG Room,22,745,470
1145,3,Kreuzberg,WG Room,17,760,470
1146,3,Kreuzberg,WG Room,25,836,470
1147,3,Kreuzberg,WG Room,19,684,470
1148,3,Kreuzberg,WG Room,16,708,470
1149,3,Kreuzberg,WG Room,20,795,470
1150,3,Kreuzberg,WG Room,21,676,470
1151,3,Kreuzberg,WG Room,23,723,470
1152,3,Kreuzberg,WG Room,18,719,470
1153,3,Kreuzberg,WG Room,26,944,470
1154,3,Kreuzberg,WG Room,21,736,470
1155,3,Kreuzberg,WG Room,21,784,470
1156,3,Kreuzberg,WG Room,18,789,470
1157,3,Kreuzberg,WG Room,20,754,470
1158,3,Kreuzberg,WG Room,21,763,470
1159,3,Kreuzberg,WG Room,22,728,470
1160,3,Kreuzberg,WG Room,17,646,470
1161,3,Kreuzberg,WG Room,21,779,470
1162,3,Kreuzberg,WG Room,21,819,470
1163,3,Kreuzberg,WG Room,19,750,470
1164,3,Kreuzberg,WG Room,15,655,470
1165,3,Kreuzberg,WG Room,21,782,470
1166,3,Kreuzberg,WG Room,18,705,470
1167,3,Kreuzberg,WG Room,14,644,470
1168,3,Kreuzberg,WG Room,22,782,470
1169,3,Kreuzberg,WG Room,21,746,470
1170,3,Kreuzberg,WG Room,19,690,470
1171,3,Kreuzberg,WG Room,21,763,470
1172,3,Kreuzberg,WG Room,21,720,470
1173,3,Kreuzberg,WG Room,12,685,470
1174,3,Kreuzberg,WG Room,17,657,470
1175,3,Kreuzberg,WG Room,21,726,470
1176,3,Kreuzberg,WG Room,23,796,470
1177,3,Kreuzberg,WG Room,21,683,470
1178,3,Kreuzberg,WG Room,23,780,470
1179,3,Kreuzberg,WG Room,18,714,470
1180,3,Kreuzberg,WG Room,13,666,470
1181,3,Kreuzberg,WG Room,15,611,470
1182,3,Kreuzberg,WG Room,14,710,470
1183,3,Kreuzberg,WG Room,17,765,470
1184,3,Kreuzberg,WG Room,17,619,470
1185,3,Kreuzberg,WG Room,15,728,470
1186,3,Kreuzberg,WG Room,18,683,470
1187,3,Kreuzberg,WG Room,20,755,470
1188,3,Kreuzberg,WG Room,23,833,470
1189,3,Kreuzberg,WG Room,18,648,470
1190,3,Kreuzberg,WG Room,18,720,470
1191,3,Kreuzberg,WG Room,16,641,470
1192,3,Kreuzberg,WG Room,20,730,470
1193,3,Kreuzberg,WG Room,19,686,470
1194,3,Kreuzberg,WG Room,18,666,470
1195,3,Kreuzberg,WG Room,22,803,470
1196,3,Kreuzberg,WG Room,13,606,470
1197,3,Kreuzberg,WG Room,14,631,470
1198,3,Kreuzberg,WG Room,19,655,470
1199,3,Kreuzberg,WG Room,16,639,470
1200,3,Kreuzberg,WG Room,20,735,470
1201,3,Kreuzberg,WG Room,16,692,470
1202,3,Kreuzberg,WG Room,17,684,470
1203,3,Kreuzberg,WG Room,25,852,470
1204,3,Kreuzberg,WG Room,14,697,470
1205,3,Kreuzberg,WG Room,22,704,470
1206,3,Kreuzberg,WG Room,22,825,470
1207,3,Kreuzberg,WG Room,15,631,470
1208,3,Kreuzberg,WG Room,23,780,470
1209,3,Kreuzberg,WG Room,21,759,470
1210,3,Kreuzberg,WG Room,20,672,470
1211,3,Kreuzberg,WG Room,23,821,470
1212,3,Kreuzberg,WG Room,18,706,470
1213,3,Kreuzberg,WG Room,14,683,470
1214,3,Kreuzberg,WG Room,21,741,470
1215,3,Kreuzberg,WG Room,23,753,470
1216,3,Kreuzberg,WG Room,21,698,470
1217,3,Kreuzberg,WG Room,19,712,470
1218,3,Kreuzberg,WG Room,20,715,470
1219,3,Kreuzberg,WG Room,19,757,470
1220,3,Kreuzberg,WG Room,17,624,470
1221,3,Kreuzberg,WG Room,25,854,470
1222,3,Kreuzberg,WG Room,14,691,470
1223,3,Kreuzberg,WG Room,17,708,470
1224,3,Kreuzberg,WG Room,20,721,470
1225,3,Kreuzberg,WG Room,16,653,470
1226,3,Kreuzberg,WG Room,16,647,470
1227,3,Kreuzberg,WG Room,19,688,470
1228,3,Kreuzberg,WG Room,21,811,470
1229,3,Kreuzberg,WG Room,17,707,470
1230,3,Kreuzberg,WG Room,21,765,470
1231,3,Kreuzberg,WG Room,19,753,470
1232,3,Kreuzberg,WG Room,21,688,470
1233,3,Kreuzberg,WG Room,22,796,470
1234,3,Kreuzberg,WG Room,16,686,470
1235,3,Kreuzberg,WG Room,21,735,470
1236,3,Kreuzberg,WG Room,23,874,470
1237,3,Kreuzberg,WG Room,16,622,470
1238,3,Kreuzberg,WG Room,20,764,470
1239,3,Kreuzberg,WG Room,18,773,470
1240,3,Kreuzberg,WG Room,14,691,470
1241,3,Kreuzberg,WG Room,17,773,470
1242,3,Kreuzberg,WG Room,26,770,470
1243,3,Kreuzberg,WG Room,17,735,470
1244,3,Kreuzberg,WG Room,18,706,470
1245,3,Kreuzberg,WG Room,19,634,470
1246,3,Kreuzberg,WG Room,19,689,470
1247,3,Kreuzberg,WG Room,17,761,470
1248,3,Kreuzberg,WG Room,15,709,470
1249,3,Kreuzberg,WG Room,18,695,470
